,verse ref,verse id,family 1,family 2,ms 1,ms 2,transription 1,transription 2,normalized transription 1,normalized transription 2,length 1,length 2,length min,length max,length average,levenshtein,damerau_levenshtein,ratcliff_obershelp,jaro,nw_matches,nw_mismatches,nw_gaps,nw_gap_extensions
349,Luke 8:14,25328,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),فاما الذى سقط فى الشوك هم هاولى الذين اذا سمعوا الكلمه وهم فى هموم وغنا ولذات الدنيا ذاهبين يختنقوا ولا تنموا ثمرتهم ❊,فاما الذي سقط في الشوك هم هولاي الذين اذا سمعوا الكلمة. وهم في هموم وغنا ولذات الدنيا ذاهبين يختنقوا ولا يثمروا ثمرتهم.,فاما الذا سقط فا الشوك هم هاولا الذين اذا سمعوا الكلمه وهم فا هموم وغنا ولذات الدنيا ذاهبين يختنقوا ولا تنموا ثمرتهم,فاما الذا سقط فا الشوك هم هولاا الذين اذا سمعوا الكلمه وهم فا هموم وغنا ولذات الدنيا ذاهبين يختنقوا ولا يثمروا ثمرتهم,116,117,116,117,116.5,95.72649572649573,95.72649572649573,96.99570815450643,97.25479702793677,113,2,3,0
350,Luke 8:15,25329,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),فاما الذى فى الارض الصالحه هم هاولى الذين يسمعوا بقلب طيب صلح الكلمه فيحفظوها ويثمروا بالصبر ❊,فاما الذي في الارض الصالحة. هم هولاي الذين يسمعوا. بقلب طيب صالح الكلمة فيحفظونها ويثمروا بالصبر.,فاما الذا فا الارض الصالحه هم هاولا الذين يسمعوا بقلب طيب صلح الكلمه فيحفظوها ويثمروا بالصبر,فاما الذا فا الارض الصالحه هم هولاا الذين يسمعوا بقلب طيب صالح الكلمه فيحفظونها ويثمروا بالصبر,92,94,92,94,93.0,95.74468085106383,95.74468085106383,97.84946236559139,93.49367869256861,91,0,4,0
351,John 6:30,26356,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),فقالوا له اي علامه تصنع انت حتى نرا ونومن ماذا تصنع,"<pb n=""109a"" facs=""SinaiArabicNewFindsParchment7.pdf-219.jpg""/>فقالوا له اي علامه حتي نري ونومن. ماذا تصنع",فقالوا له اا علامه تصنع انت حتا نرا ونومن ماذا تصنع,فقالوا له اا علامه حتا نرا ونومن ماذا تصنع,51,42,42,51,46.5,82.35294117647058,82.35294117647058,90.32258064516128,85.3874883286648,42,0,1,8
352,John 6:31,26357,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),ان اباينا قد اكلوا المن فى البريه كما هو مكتوب انه اعطاهم خبز من السما ياكلوا ❊,ان ابانا قد اكلوا المن فى البريه كما هو مكتوب. انه اعطاهم خبز من السما ياكلوا,ان اباينا قد اكلوا المن فا البريه كما هو مكتوب انه اعطاهم خبز من السما ياكلوا,ان ابانا قد اكلوا المن فا البريه كما هو مكتوب انه اعطاهم خبز من السما ياكلوا,77,76,76,77,76.5,98.7012987012987,98.7012987012987,99.34640522875817,94.08464342674868,76,0,1,0
353,John 6:33,26359,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),لان خبز الله هو الذى نزل من السما ويُعطى حياه للعالم ❊,لان خبز الله هو الذي ينزل من السما. ويعطي حياه للعالم.,لان خبز الله هو الذا نزل من السما ويعطا حياه للعالم,لان خبز الله هو الذا ينزل من السما ويعطا حياه للعالم,51,52,51,52,51.5,98.07692307692307,98.07692307692307,99.02912621359224,92.49622926093514,51,0,1,0
354,John 6:32,26358,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),فقال لهم يسوع امين امين اقول لكم انه ليس اعطاكم موسى الخبز من السما ولكن ابي اعطاكم خبز الحق من السما,فقال لهم يسوع امين امين اقول لكم انه ليس موسي اعطاكم الخبز من السما. ولكن ابي يعطيكم خبز الحق من السما.,فقال لهم يسوع امين امين اقول لكم انه ليس اعطاكم موسا الخبز من السما ولكن ابا اعطاكم خبز الحق من السما,فقال لهم يسوع امين امين اقول لكم انه ليس موسا اعطاكم الخبز من السما ولكن ابا يعطيكم خبز الحق من السما,101,101,101,101,101.0,88.11881188118812,88.11881188118812,93.06930693069307,93.12431243124313,94,2,2,8
355,John 18:19,26873,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),وان راس الكهنه سال يسوع عن تلاميذه وعن تعليمه ❊,وان راس الكهنه سال ليسوع عن تلاميذه وعن تعليمه.,وان راس الكهنه سال يسوع عن تلاميذه وعن تعليمه,وان راس الكهنه سال ليسوع عن تلاميذه وعن تعليمه,45,46,45,46,45.5,97.82608695652173,97.82608695652173,98.9010989010989,90.75684380032206,45,0,1,0
356,John 18:20,26874,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),اجابه يسوع انا كلمت العالم علانيه وانا فى كل حين فى الجماعه والهيكل حيث يجتمع كل اليهود وفى خفيه شى لم اتكلم,اجابه يسوع انا قد كلمت العالم علانيه. وانا فى كل حين فى الجماعه والهيكل حيث كانت تجتمع اليهود كلهم. وفى خفيه شي لم اتكلم,اجابه يسوع انا كلمت العالم علانيه وانا فا كل حين فا الجماعه والهيكل حيث يجتمع كل اليهود وفا خفيه شا لم اتكلم,اجابه يسوع انا قد كلمت العالم علانيه وانا فا كل حين فا الجماعه والهيكل حيث كانت تجتمع اليهود كلهم وفا خفيه شا لم اتكلم,108,118,108,118,113.0,85.59322033898306,85.59322033898306,92.03539823008849,82.40955856326256,104,1,4,12
357,John 18:21,26875,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),لم تسلنى سل الذين سمعوا ايشى كلمتهم وهاولي يعلموا ما كلمتهم انا ❊,لم تسالني. سل الذين سمعوا اي شي كلمتهم. وهولاي يعلموا ما قلت انا.,لم تسلنا سل الذين سمعوا ايشا كلمتهم وهاولا يعلموا ما كلمتهم انا,لم تسالنا سل الذين سمعوا اا شا كلمتهم وهولاا يعلموا ما قلت انا,63,62,62,63,62.5,85.71428571428571,85.71428571428571,91.2,80.54878730629565,57,2,6,1
358,John 18:22,26876,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),فلما قال هذا لطمه احدى الخدام كان واقف هناك وقال هكذا تجيب راس الكهنه ❊,فلما قال هذا لطمه احد الخدام كان وقف هناك. وقال هكذا تجيب راس الكهنه.,فلما قال هذا لطمه احدا الخدام كان واقف هناك وقال هكذا تجيب راس الكهنه,فلما قال هذا لطمه احد الخدام كان وقف هناك وقال هكذا تجيب راس الكهنه,69,67,67,69,68.0,97.10144927536231,97.10144927536231,98.52941176470588,88.83481144999638,67,0,2,0
359,John 18:23,26877,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),وان يسوع قال له ان كنت بيسما تكلمت فاشهد على بالبيس ❊ وان كنت نعما تكلمت فلماذا تضربنى ❊,وان يسوع قال له ان كنت بيسما تكلمت فاشهد علي البيس. وان كنت نعما تكلمت فلماذا تضربني.,وان يسوع قال له ان كنت بيسما تكلمت فاشهد علا بالبيس وان كنت نعما تكلمت فلماذا تضربنا,وان يسوع قال له ان كنت بيسما تكلمت فاشهد علا البيس وان كنت نعما تكلمت فلماذا تضربنا,84,83,83,84,83.5,98.80952380952381,98.80952380952381,99.40119760479041,92.374258940524,83,0,1,0
360,John 18:24,26878,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),فبعث به جناس مربوطا الى قيافا راس الكهنه,فبعث به حِناس مربوط الي قيافا راس الكهنه.,فبعث به جناس مربوطا الا قيافا راس الكهنه,فبعث به حناس مربوط الا قيافا راس الكهنه,40,39,39,40,39.5,95.0,95.0,96.20253164556962,90.46108861898334,38,1,1,0
361,John 18:25,26879,A,A,Arbache - Sinai ar. 72,Sinai ar. NF Parch. 7 (A),وكان سمعان بطرس قايم يتسخن فقالوا له لعلك وانت من تلاميذه انت ❊ فكفر ذلك وقال ليست انا ❊,وكان سمعان بطرس قايم يتسخن. فقالوا له لعلك وانت من تلاميذه انت. فكفر ذلك وقال لست انا.,وكان سمعان بطرس قايم يتسخن فقالوا له لعلك وانت من تلاميذه انت فكفر ذلك وقال ليست انا,وكان سمعان بطرس قايم يتسخن فقالوا له لعلك وانت من تلاميذه انت فكفر ذلك وقال لست انا,84,83,83,84,83.5,98.80952380952381,98.80952380952381,99.40119760479041,99.60317460317461,83,0,1,0
362,Matthew 16:1,23742,A,A,Arbache - Sinai ar. 72,Vatican Borg. Ar. 95 (A),فتقدموا اليه الفريسين والصدوقيين يجربوه ويسلوه ان يريهم علامه من السما ❊,فتقدموا اليه الفريسين والصدوقين يجربوه ويسلوه ان يريهم علامات من السما,فتقدموا اليه الفريسين والصدوقيين يجربوه ويسلوه ان يريهم علامه من السما,فتقدموا اليه الفريسين والصدوقين يجربوه ويسلوه ان يريهم علامات من السما,70,70,70,70,70.0,95.71428571428572,95.71428571428572,97.14285714285714,90.49719887955182,68,1,2,0
363,Matthew 16:2,23743,A,A,Arbache - Sinai ar. 72,Vatican Borg. Ar. 95 (A),اجاب فقال لهم اذا كان العشى تقولون صحوا لان الشمس مُحماره,اجاب فقال لهم. اذا كان بالعشي تقولون صحوا لان السما محماره.,اجاب فقال لهم اذا كان العشا تقولون صحوا لان الشمس محماره,اجاب فقال لهم اذا كان بالعشا تقولون صحوا لان السما محماره,56,57,56,57,56.5,94.73684210526315,94.73684210526315,95.57522123893806,96.11395914027493,54,2,1,0
364,Matthew 16:3,23744,A,A,Arbache - Sinai ar. 72,Vatican Borg. Ar. 95 (A),وبالغداه اليوم شتا لان السما مُحماره كمده ❊ اما وجه السما فتحسنوا تقضوا اما علامات الزمان فليس تستطيعوا ❊,وبالغداه اليوم شتا لان السما محمره كمده. ما[corrected to اما] وجه السما فتحسنوا تقضوا واما علامات الزمان فليس تستطيعوا.,وبالغداه اليوم شتا لان السما محماره كمده اما وجه السما فتحسنوا تقضوا اما علامات الزمان فليس تستطيعوا,وبالغداه اليوم شتا لان السما محمره كمده ما وجه السما فتحسنوا تقضوا واما علامات الزمان فليس تستطيعوا,100,99,99,100,99.5,97.0,97.0,98.49246231155779,89.98302755445614,98,0,3,0
365,Matthew 16:4,23745,A,A,Arbache - Sinai ar. 72,Vatican Borg. Ar. 95 (A),ان الجيل السو الفاسق يطلب علامه وليس يُعطا الا علامه يوناس النبى وتركهم ومضا ❊,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبي. تركهم وذهب.,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبا وتركهم ومضا,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبا تركهم وذهب,75,74,74,75,74.5,94.66666666666667,94.66666666666667,95.30201342281879,95.22767838260795,71,3,1,0
366,Luke 15:11,25668,A,A,Arbache - Sinai ar. 72,Vatican Borg. Ar. 95 (A),وانه قال انسان كان له ابنين,وانه قال انسان كان له ابنين اثنين ◦,وانه قال انسان كان له ابنين,وانه قال انسان كان له ابنين اثنين,27,33,27,33,30.0,81.81818181818183,81.81818181818183,90.0,93.93939393939394,27,0,1,5
367,Luke 15:12,25669,A,A,Arbache - Sinai ar. 72,Vatican Borg. Ar. 95 (A),فقال الشاب منهم لابيه اعطينى ما يصير لى من قسم الغنا فقسم له ماله ❊,فقال الشاب منهم للاب يابتاه اعطينى ما يصير لى من قسم الغنا ◦ فقسمه لهم العمر.,فقال الشاب منهم لابيه اعطينا ما يصير لا من قسم الغنا فقسم له ماله,فقال الشاب منهم للاب يابتاه اعطينا ما يصير لا من قسم الغنا فقسمه لهم العمر,65,74,65,74,69.5,83.78378378378379,85.13513513513513,90.64748201438849,84.15107415107416,62,3,5,4
368,Luke 15:13,25670,A,A,Arbache - Sinai ar. 72,Vatican Borg. Ar. 95 (A),وبعد ايام قلايل جمع كل شى الابن الشاب وسافر الى بلده بعيده وهناك بذر ماله يعيش شاطر ❊,ومن بعد ايام قليله جمع كل شى الابن الشاب وسافر الي بلده بعيده وهناك بذر ماله عايش[or عابس] شاطرا,وبعد ايام قلايل جمع كل شا الابن الشاب وسافر الا بلده بعيده وهناك بذر ماله يعيش شاطر,ومن بعد ايام قليله جمع كل شا الابن الشاب وسافر الا بلده بعيده وهناك بذر ماله عايش شاطرا,83,87,83,87,85.0,90.80459770114942,90.80459770114942,95.29411764705881,82.0322782579716,80,2,4,2
