,verse ref,verse id,family 1,family 2,ms 1,ms 2,transription 1,transription 2,normalized transription 1,normalized transription 2,length 1,length 2,length min,length max,length average,levenshtein,damerau_levenshtein,ratcliff_obershelp,jaro,nw_matches,nw_mismatches,nw_gaps,nw_gap_extensions
304,Luke 15:20,25677,A,G,Arbache - Sinai ar. 72,Kashouh Family G,فقام وجا الى ابيه ❊ فبين ان هو بعيد ابصره ابوه فتحنن عليه فاحضر وسقط على عنقه وقبله,ثم نهض واقبل نحو ابيه فبينما هو بعيد راه ابوه فرجمه [فعدا] فوقع على وجهه وقبله,فقام وجا الا ابيه فبين ان هو بعيد ابصره ابوه فتحنن عليه فاحضر وسقط علا عنقه وقبله,ثم نهض واقبل نحو ابيه فبينما هو بعيد راه ابوه فرجمه فوقع علا وجهه وقبله,81,71,71,81,76.0,54.32098765432099,54.32098765432099,67.10526315789474,71.50094115254842,0,0,0,0
305,Mark 13:5,24791,A,G,Arbache - Sinai ar. 72,Kashouh Family G,اجاب يسوع وبدا يقول لهم انظروا ان لا يطغيكم احدا,فاما ايشوع فبدا يقول لهم انظروا لعل انسانا ان يخذعكم,اجاب يسوع وبدا يقول لهم انظروا ان لا يطغيكم احدا,فاما ايشوع فبدا يقول لهم انظروا لعل انسانا ان يخذعكم,48,52,48,52,50.0,55.769230769230774,55.769230769230774,66.0,70.88675213675214,0,0,0,0
306,Mark 13:6,24792,A,G,Arbache - Sinai ar. 72,Kashouh Family G,لان كثيرين ياتون على اسمى قايلين اني انا هو فيطغون كثيرين ❊,لان كثيرا ياتون باسمى ويقولون اني انا هو فيضلون ناسا كثيرا,لان كثيرين ياتون علا اسما قايلين انا انا هو فيطغون كثيرين,لان كثيرا ياتون باسما ويقولون انا انا هو فيضلون ناسا كثيرا,57,58,57,58,57.5,65.51724137931035,65.51724137931035,76.52173913043478,78.97539826577939,0,0,0,0
307,Mark 13:7,24793,A,G,Arbache - Sinai ar. 72,Kashouh Family G,فاذا سمعتم بحِروب واخبار حِروب فلا ترهبوا لان ذلك ينبغى ان يكون ولكن ليس هو الانقضا ❊,واذا سمعتم بالحروب وخبر الرجوف فلا تخافوا لانه مزمع ان يكون ولاكن ليست الاخره,فاذا سمعتم بحروب واخبار حروب فلا ترهبوا لان ذلك ينبغا ان يكون ولكن ليس هو الانقضا,واذا سمعتم بالحروب وخبر الرجوف فلا تخافوا لانه مزمع ان يكون ولاكن ليست الاخره,81,77,77,81,79.0,64.19753086419753,64.19753086419753,72.15189873417721,75.93394260060926,0,0,0,0
308,Mark 13:8,24794,A,G,Arbache - Sinai ar. 72,Kashouh Family G,تقوم امه على امه وملك على ملك ويكون زلازل فى اماكن اماكن ويكون جوع واستجاس وهذا كله ابتدا التمخض ❊,وبعد ذلك يثب امه على امه ومملكه على مملكه وتكون زلازل في موضع موضع ويكون مجاعات وهيوج هذه اوايل المخاض,تقوم امه علا امه وملك علا ملك ويكون زلازل فا اماكن اماكن ويكون جوع واستجاس وهذا كله ابتدا التمخض,وبعد ذلك يثب امه علا امه ومملكه علا مملكه وتكون زلازل فا موضع موضع ويكون مجاعات وهيوج هذه اوايل المخاض,96,102,96,102,99.0,56.86274509803921,56.86274509803921,67.67676767676768,71.87953885257807,0,0,0,0
309,Mark 13:9,24795,A,G,Arbache - Sinai ar. 72,Kashouh Family G,انظروا وانتم لانفسكم انهم يسلموكم للشيع وفى المجامع تُضربوا وتقفوا بين يدى قواد وملوك من اجلى شهاده لهم ❊,فابصروا انتم انفسكم فانه سوف يسلمونكم الى القضاه وتجلدون في محافلهم وتقفون امام الملوك والحكام من اجلي لشهادتهم,انظروا وانتم لانفسكم انهم يسلموكم للشيع وفا المجامع تضربوا وتقفوا بين يدا قواد وملوك من اجلا شهاده لهم,فابصروا انتم انفسكم فانه سوف يسلمونكم الا القضاه وتجلدون فا محافلهم وتقفون امام الملوك والحكام من اجلا لشهادتهم,102,111,102,111,106.5,50.45045045045045,50.45045045045045,62.4413145539906,74.9573102514279,0,0,0,0
310,Mark 13:10,24796,A,G,Arbache - Sinai ar. 72,Kashouh Family G,وفى كل الامم اولا ينبغى ان يكرز الانجيل,غير ان بشراى مزمعه ان يبشر بها في جميع الشعوب,وفا كل الامم اولا ينبغا ان يكرز الانجيل,غير ان بشراا مزمعه ان يبشر بها فا جميع الشعوب,39,45,39,45,42.0,28.888888888888886,28.888888888888886,33.333333333333336,59.43019943019942,0,0,0,0
311,Mark 13:11,24797,A,G,Arbache - Sinai ar. 72,Kashouh Family G,فاذا اتوا بكم ليسلمونكم فلا تبدوا تهتموا ما تتكلموا او ما تتلوا ولكن الذى اعطيكم فى تلك الساعه اياه تكلموا لانكم ليس انتم المتكلمين ولكن روح القُدس ❊,فاذا ما قدموكم لبسلموكم فلا تتقدموا فتهتموا بماذا تتكلون ولا تفكروا بل الشي الذي يوهب لكم في تلك الساعه بذاك تكلموا لانكم انتم لستم انتم الذين تتكلمون بل روح القدس,فاذا اتوا بكم ليسلمونكم فلا تبدوا تهتموا ما تتكلموا او ما تتلوا ولكن الذا اعطيكم فا تلك الساعه اياه تكلموا لانكم ليس انتم المتكلمين ولكن روح القدس,فاذا ما قدموكم لبسلموكم فلا تتقدموا فتهتموا بماذا تتكلون ولا تفكروا بل الشا الذا يوهب لكم فا تلك الساعه بذاك تكلموا لانكم انتم لستم انتم الذين تتكلمون بل روح القدس,146,163,146,163,154.5,66.25766871165644,66.25766871165644,72.49190938511327,80.11713669415997,0,0,0,0
312,Matthew 7:15,23400,A,G,Arbache - Sinai ar. 72,Kashouh Family G,احذروا من الانبيا الكذبه الذين ياتونكم بلباس خُرفان وهم من داخل ذياب خاطفه,احذروا من الانبيا الكذبة الذين ياتونكم بلباس الحملان وهم في الباطن دياب خاطفه,احذروا من الانبيا الكذبه الذين ياتونكم بلباس خرفان وهم من داخل ذياب خاطفه,احذروا من الانبيا الكذبه الذين ياتونكم بلباس الحملان وهم فا الباطن دياب خاطفه,73,77,73,77,75.0,83.11688311688312,83.11688311688312,85.33333333333334,89.39630285669594,0,0,0,0
313,Matthew 7:16,23401,A,G,Arbache - Sinai ar. 72,Kashouh Family G,فاعرفوهم من ثمارهم ❊ هل تجمعوا من الشوك عنب او من الحسك تين ❊,ومن ثمارهم تعرفونهم هل يجتنى من الشوك عنب او من العوسج تين,فاعرفوهم من ثمارهم هل تجمعوا من الشوك عنب او من الحسك تين,ومن ثمارهم تعرفونهم هل يجتنا من الشوك عنب او من العوسج تين,57,58,57,58,57.5,62.06896551724138,62.06896551724138,74.78260869565217,81.12774752974389,0,0,0,0
314,Matthew 7:17,23402,A,G,Arbache - Sinai ar. 72,Kashouh Family G,هكذا كل شجره صالحه تصنع ثمره طيبه ❊ والشجره الشريره تصنع ثمره شريره ❊,هكذا كل شجرة صالحة تثمر ثمرا جيدا والشجرة الفادقه تثمر ثمرة رديا,هكذا كل شجره صالحه تصنع ثمره طيبه والشجره الشريره تصنع ثمره شريره,هكذا كل شجره صالحه تثمر ثمرا جيدا والشجره الفادقه تثمر ثمره رديا,65,64,64,65,64.5,72.3076923076923,72.3076923076923,74.4186046511628,75.34935897435898,0,0,0,0
315,Matthew 7:18,23403,A,G,Arbache - Sinai ar. 72,Kashouh Family G,ليس تستطيع شجره صالحه تصنع ثمار سو ❊ ولا شجره سو تصنع ثمره صالحه ❊,لا تستطيع شجرة صالحة ان تثمر ثمرا رديئا ولا شجرة فاسقه ان تثمر ثمرا جيدا,ليس تستطيع شجره صالحه تصنع ثمار سو ولا شجره سو تصنع ثمره صالحه,لا تستطيع شجره صالحه ان تثمر ثمرا رديئا ولا شجره فاسقه ان تثمر ثمرا جيدا,62,72,62,72,67.0,58.333333333333336,58.333333333333336,66.4179104477612,73.69653524492233,0,0,0,0
316,Matthew 7:19,23404,A,G,Arbache - Sinai ar. 72,Kashouh Family G,وكل شجره لا تصنع ثمره طيبه فانها تقطع وفى النار تُلقا ❊,كل شجرة لا تثمر ثمرا جيدا تقطع وتلقي في النار,وكل شجره لا تصنع ثمره طيبه فانها تقطع وفا النار تلقا,كل شجره لا تثمر ثمرا جيدا تقطع وتلقا فا النار,52,45,45,52,48.5,57.692307692307686,57.692307692307686,69.0721649484536,78.60398860398861,0,0,0,0
317,Matthew 7:20,23405,A,G,Arbache - Sinai ar. 72,Kashouh Family G,من ثمارهم تعرفوهم,فمن ثمارهم تعرفونهم,من ثمارهم تعرفوهم,فمن ثمارهم تعرفونهم,17,19,17,19,18.0,89.47368421052632,89.47368421052632,94.44444444444444,96.49122807017544,0,0,0,0
318,Luke 8:9,25323,A,G,Arbache - Sinai ar. 72,Kashouh Family G,فسايلوه تلاميذه قايلين ما هذا المثل,ثم ساله تلاميذه ان ما هذا المثل,فسايلوه تلاميذه قايلين ما هذا المثل,ثم ساله تلاميذه ان ما هذا المثل,35,31,31,35,33.0,74.28571428571429,74.28571428571429,84.84848484848484,74.03609831029185,0,0,0,0
319,Luke 8:10,25324,A,G,Arbache - Sinai ar. 72,Kashouh Family G,وانه قال لكم اعطى علم سراير الله فاما للبقيه فبمثل لكى يبصروا ولا يبصروا ❊ ويسمعوا ولا يسمعوا ولا يفهموا ❊,فاما هو فقال لهم لكم وهب العلم بسر ملكوت الله فاما اوليك الباقون فانما يقال بالامثال كيما اذ يرون لا يرون واذ يسمعون لا يسمعون ويفهمون,وانه قال لكم اعطا علم سراير الله فاما للبقيه فبمثل لكا يبصروا ولا يبصروا ويسمعوا ولا يسمعوا ولا يفهموا,فاما هو فقال لهم لكم وهب العلم بسر ملكوت الله فاما اوليك الباقون فانما يقال بالامثال كيما اذ يرون لا يرون واذ يسمعون لا يسمعون ويفهمون,102,134,102,134,118.0,50.0,50.0,60.16949152542372,72.61425714564433,0,0,0,0
320,Luke 8:11,25325,A,G,Arbache - Sinai ar. 72,Kashouh Family G,هذا هو المثل ان الزرع هو كلمه الله,وهذا المثل الزرع هو كلمه الله,هذا هو المثل ان الزرع هو كلمه الله,وهذا المثل الزرع هو كلمه الله,34,29,29,34,31.5,79.41176470588235,79.41176470588235,88.88888888888889,78.43137254901961,0,0,0,0
321,Luke 8:12,25326,A,G,Arbache - Sinai ar. 72,Kashouh Family G,والذين على الطريق هم الذين يسمعون الكلمه فياتي الشيطان فياخذ الكلمه من قلوبهم لكى لا يومنوا فيخلصوا ❊,فاما اوليك الذي على الطريق فهم اوليك الذين يسمعون الكلمه فياتي العدو فينزع الكلمه من قلوبهم كيلا يومنوا,والذين علا الطريق هم الذين يسمعون الكلمه فياتا الشيطان فياخذ الكلمه من قلوبهم لكا لا يومنوا فيخلصوا,فاما اوليك الذا علا الطريق فهم اوليك الذين يسمعون الكلمه فياتا العدو فينزع الكلمه من قلوبهم كيلا يومنوا,99,103,99,103,101.0,63.10679611650486,63.10679611650486,77.22772277227723,78.68467636829816,0,0,0,0
